timestamp,gaze_ray_direction_x,gaze_ray_direction_y,gaze_ray_direction_z,gaze_point_x,gaze_point_y,gaze_point_z,on_target,target_name,target_center_x,target_center_y,target_center_z,target_size_x,target_size_y,target_size_z,user_head_pos_x,user_head_pos_y,user_head_pos_z,left_palm_pos_x,left_palm_pos_y,left_palm_pos_z,left_palm_axis_x,left_palm_axis_y,left_palm_axis_z,right_palm_pos_x,right_palm_pos_y,right_palm_pos_z,right_palm_axis_x,right_palm_axis_y,right_palm_axis_z,left_thumb_flex,left_index_flex,left_middle_flex,left_ring_flex,left_pinky_flex,left_thumb_curl,left_index_curl,left_middle_curl,left_ring_curl,left_pinky_curl,right_thumb_flex,right_index_flex,right_middle_flex,right_ring_flex,right_pinky_flex,right_thumb_curl,right_index_curl,right_middle_curl,right_ring_curl,right_pinky_curl
24103,-0.3,-0.32,0.9,-0.27,0.98,1.39,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.77,-0.34,0.82,0.14,0.92,-0.27,0.29,0.01,0.82,0.26,-0.92,-0.34,-0.2,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24136,-0.3,-0.32,0.9,-0.27,0.98,1.39,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.77,-0.34,0.82,0.14,0.92,-0.27,0.29,0.01,0.82,0.26,-0.92,-0.34,-0.2,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24169,-0.3,-0.32,0.9,-0.27,0.98,1.39,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.77,-0.34,0.82,0.14,0.92,-0.27,0.29,0.01,0.82,0.26,-0.92,-0.34,-0.2,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24213,-0.16,-0.42,0.89,-0.17,0.93,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.92,-0.27,0.29,0.01,0.82,0.26,-0.92,-0.34,-0.2,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24256,-0.15,-0.44,0.89,-0.16,0.92,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.92,-0.27,0.29,0.01,0.82,0.26,-0.92,-0.34,-0.19,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24291,-0.15,-0.44,0.89,-0.16,0.92,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.92,-0.27,0.29,0.01,0.82,0.26,-0.92,-0.34,-0.19,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24334,-0.15,-0.44,0.88,-0.16,0.91,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.92,-0.27,0.29,0.01,0.82,0.26,-0.92,-0.34,-0.19,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24368,-0.15,-0.44,0.88,-0.16,0.91,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.91,-0.28,0.3,0.01,0.82,0.26,-0.92,-0.34,-0.19,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24413,-0.15,-0.45,0.88,-0.17,0.91,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.91,-0.28,0.3,0.01,0.82,0.26,-0.92,-0.34,-0.19,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24457,-0.15,-0.45,0.88,-0.16,0.91,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.91,-0.28,0.31,0.01,0.83,0.26,-0.93,-0.33,-0.18,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24491,-0.15,-0.45,0.88,-0.16,0.91,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.91,-0.28,0.31,0.0,0.84,0.26,-0.93,-0.34,-0.15,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24535,-0.15,-0.44,0.88,-0.16,0.91,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.91,-0.29,0.31,-0.0,0.86,0.27,-0.93,-0.35,-0.12,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24579,-0.14,-0.44,0.89,-0.16,0.91,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.9,-0.29,0.32,-0.01,0.88,0.27,-0.93,-0.36,-0.07,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24613,-0.14,-0.44,0.89,-0.16,0.91,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.9,-0.29,0.32,-0.02,0.89,0.28,-0.93,-0.37,-0.03,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24658,-0.15,-0.43,0.89,-0.16,0.92,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.76,-0.34,0.82,0.14,0.9,-0.3,0.32,-0.02,0.9,0.29,-0.93,-0.37,-0.01,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24702,-0.15,-0.43,0.89,-0.16,0.92,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.75,-0.34,0.82,0.14,0.9,-0.3,0.32,-0.03,0.9,0.3,-0.93,-0.35,-0.01,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24736,-0.15,-0.42,0.89,-0.16,0.93,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.75,-0.34,0.82,0.14,0.9,-0.3,0.32,-0.04,0.9,0.3,-0.94,-0.34,-0.03,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24780,-0.16,-0.43,0.89,-0.17,0.93,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.75,-0.34,0.82,0.14,0.9,-0.29,0.32,-0.05,0.89,0.3,-0.95,-0.32,-0.05,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24824,-0.16,-0.43,0.89,-0.17,0.92,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.75,-0.34,0.82,0.14,0.9,-0.29,0.32,-0.05,0.89,0.3,-0.95,-0.3,-0.08,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24858,-0.16,-0.43,0.89,-0.17,0.92,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.75,-0.34,0.82,0.14,0.9,-0.29,0.32,-0.05,0.89,0.31,-0.95,-0.28,-0.12,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24903,-0.16,-0.43,0.89,-0.17,0.92,1.34,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.75,-0.34,0.82,0.14,0.9,-0.28,0.32,-0.06,0.88,0.31,-0.95,-0.27,-0.14,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
24947,-0.17,-0.43,0.88,-0.18,0.93,1.33,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.06,1.21,0.75,-0.34,0.82,0.14,0.91,-0.28,0.32,-0.06,0.88,0.31,-0.95,-0.25,-0.16,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
24981,-0.2,-0.42,0.89,-0.2,0.93,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.07,1.22,0.74,-0.34,0.82,0.14,0.91,-0.28,0.32,-0.06,0.88,0.31,-0.96,-0.24,-0.17,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False
25025,-0.56,-0.27,0.79,-2.03,0.27,3.5,False,None,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,1.22,0.74,-0.34,0.83,0.14,0.91,-0.28,0.31,-0.06,0.88,0.31,-0.96,-0.23,-0.17,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False
25069,-0.77,-0.11,0.63,-1.55,1.01,1.93,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.08,1.22,0.74,-0.34,0.83,0.14,0.91,-0.29,0.31,-0.07,0.89,0.31,-0.96,-0.24,-0.17,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25103,-0.81,-0.08,0.59,-1.55,1.07,1.81,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.08,1.22,0.74,-0.34,0.83,0.14,0.9,-0.3,0.31,-0.09,0.89,0.31,-0.96,-0.23,-0.18,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25137,-0.82,-0.09,0.57,-1.55,1.07,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.09,1.22,0.74,-0.34,0.83,0.14,0.9,-0.31,0.31,-0.1,0.9,0.31,-0.95,-0.23,-0.2,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25181,-0.83,-0.08,0.55,-1.55,1.09,1.71,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.09,1.22,0.74,-0.34,0.83,0.14,0.89,-0.34,0.31,-0.12,0.91,0.3,-0.95,-0.23,-0.23,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25225,-0.81,-0.13,0.57,-1.55,0.99,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.09,1.22,0.73,-0.34,0.83,0.14,0.88,-0.36,0.32,-0.13,0.93,0.29,-0.93,-0.22,-0.28,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25259,-0.81,-0.12,0.57,-1.55,1.01,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.23,0.73,-0.34,0.83,0.14,0.87,-0.37,0.32,-0.15,0.94,0.28,-0.92,-0.23,-0.33,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25303,-0.8,-0.1,0.59,-1.55,1.06,1.79,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.23,0.73,-0.34,0.83,0.14,0.87,-0.37,0.33,-0.16,0.95,0.28,-0.89,-0.23,-0.38,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25337,-0.8,-0.1,0.59,-1.55,1.05,1.79,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.23,0.73,-0.34,0.82,0.14,0.87,-0.36,0.34,-0.18,0.97,0.27,-0.87,-0.23,-0.44,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25371,-0.8,-0.11,0.59,-1.55,1.03,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.23,0.73,-0.34,0.82,0.14,0.87,-0.36,0.34,-0.19,0.97,0.26,-0.85,-0.24,-0.46,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25404,-0.81,-0.11,0.58,-1.55,1.03,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.23,0.73,-0.34,0.82,0.14,0.87,-0.36,0.34,-0.2,0.98,0.26,-0.84,-0.25,-0.48,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25437,-0.8,-0.11,0.59,-1.55,1.03,1.8,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.23,0.73,-0.34,0.82,0.14,0.86,-0.37,0.35,-0.21,0.99,0.26,-0.82,-0.27,-0.5,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25481,-0.83,-0.05,0.56,-1.55,1.14,1.71,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.24,0.73,-0.34,0.82,0.14,0.85,-0.38,0.36,-0.23,1.0,0.26,-0.81,-0.27,-0.52,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25525,-0.82,-0.04,0.56,-1.55,1.17,1.71,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.24,0.73,-0.34,0.82,0.14,0.85,-0.37,0.37,-0.25,1.01,0.26,-0.79,-0.29,-0.54,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25559,-0.82,-0.04,0.57,-1.55,1.17,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.24,0.73,-0.34,0.82,0.14,0.86,-0.36,0.36,-0.26,1.02,0.26,-0.78,-0.29,-0.55,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25592,-0.82,-0.04,0.57,-1.55,1.18,1.71,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.24,0.73,-0.34,0.82,0.14,0.85,-0.37,0.37,-0.29,1.03,0.26,-0.77,-0.29,-0.58,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25626,-0.82,-0.04,0.57,-1.55,1.17,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.24,0.73,-0.34,0.82,0.13,0.85,-0.37,0.37,-0.3,1.04,0.26,-0.75,-0.3,-0.59,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
25659,-0.82,-0.04,0.57,-1.55,1.17,1.71,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.24,0.73,-0.34,0.82,0.13,0.85,-0.38,0.37,-0.31,1.05,0.26,-0.74,-0.31,-0.59,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False
25692,-0.82,-0.04,0.57,-1.55,1.17,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.24,0.73,-0.34,0.82,0.13,0.85,-0.38,0.36,-0.33,1.06,0.26,-0.73,-0.32,-0.6,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False
25726,-0.82,-0.03,0.57,-1.55,1.19,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.24,0.73,-0.35,0.82,0.13,0.85,-0.38,0.36,-0.34,1.06,0.26,-0.71,-0.34,-0.61,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
25759,-0.82,-0.04,0.58,-1.55,1.18,1.73,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.24,0.73,-0.35,0.82,0.13,0.85,-0.39,0.36,-0.35,1.07,0.26,-0.7,-0.35,-0.62,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
25792,-0.82,-0.03,0.57,-1.55,1.19,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.24,0.73,-0.35,0.82,0.13,0.85,-0.38,0.36,-0.37,1.07,0.26,-0.69,-0.35,-0.63,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25826,-0.82,-0.03,0.58,-1.55,1.18,1.73,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.24,0.73,-0.35,0.82,0.13,0.85,-0.37,0.36,-0.39,1.07,0.26,-0.69,-0.36,-0.62,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
25859,-0.82,-0.04,0.58,-1.55,1.18,1.74,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.24,0.73,-0.35,0.82,0.13,0.85,-0.37,0.36,-0.4,1.07,0.26,-0.7,-0.37,-0.61,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
25893,-0.81,-0.04,0.58,-1.55,1.17,1.74,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.13,1.25,0.72,-0.35,0.82,0.13,0.85,-0.38,0.36,-0.41,1.07,0.26,-0.69,-0.39,-0.61,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
25926,-0.81,-0.05,0.58,-1.55,1.16,1.74,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.13,1.25,0.72,-0.35,0.82,0.13,0.85,-0.38,0.36,-0.42,1.07,0.26,-0.68,-0.39,-0.62,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
25959,-0.81,-0.05,0.58,-1.55,1.16,1.74,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.13,1.25,0.72,-0.35,0.82,0.13,0.85,-0.38,0.37,-0.42,1.07,0.26,-0.66,-0.39,-0.64,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
25993,-0.81,-0.05,0.58,-1.55,1.16,1.74,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.13,1.25,0.72,-0.34,0.82,0.13,0.85,-0.38,0.37,-0.42,1.07,0.26,-0.64,-0.38,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
26026,-0.81,-0.05,0.58,-1.55,1.15,1.74,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.13,1.24,0.72,-0.34,0.82,0.13,0.85,-0.38,0.37,-0.43,1.07,0.26,-0.63,-0.39,-0.67,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
26060,-0.81,-0.05,0.58,-1.55,1.15,1.74,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.13,1.24,0.72,-0.35,0.82,0.13,0.85,-0.39,0.37,-0.43,1.06,0.26,-0.63,-0.39,-0.67,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
26093,-0.81,-0.06,0.59,-1.55,1.14,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.13,1.24,0.72,-0.35,0.82,0.13,0.85,-0.39,0.36,-0.43,1.06,0.26,-0.63,-0.4,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26127,-0.81,-0.06,0.59,-1.55,1.14,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.35,0.82,0.13,0.85,-0.39,0.36,-0.43,1.06,0.26,-0.63,-0.41,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26160,-0.81,-0.06,0.59,-1.55,1.14,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.85,-0.39,0.36,-0.42,1.06,0.26,-0.63,-0.41,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26193,-0.81,-0.06,0.59,-1.55,1.14,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.85,-0.38,0.36,-0.42,1.06,0.26,-0.63,-0.41,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26226,-0.8,-0.05,0.59,-1.55,1.16,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.85,-0.38,0.36,-0.42,1.06,0.26,-0.63,-0.41,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26260,-0.8,-0.05,0.59,-1.55,1.15,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.85,-0.38,0.36,-0.43,1.06,0.26,-0.64,-0.41,-0.65,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26293,-0.8,-0.05,0.59,-1.55,1.15,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.85,-0.38,0.36,-0.43,1.06,0.26,-0.64,-0.4,-0.65,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26327,-0.81,-0.05,0.59,-1.55,1.15,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.86,-0.37,0.36,-0.43,1.06,0.26,-0.64,-0.4,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26360,-0.81,-0.05,0.59,-1.55,1.15,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.86,-0.37,0.36,-0.43,1.05,0.26,-0.64,-0.4,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26393,-0.81,-0.05,0.59,-1.55,1.15,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.86,-0.37,0.36,-0.43,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26426,-0.81,-0.05,0.59,-1.55,1.15,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.86,-0.37,0.36,-0.43,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26460,-0.81,-0.05,0.59,-1.55,1.15,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.86,-0.37,0.36,-0.43,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26494,-0.81,-0.05,0.59,-1.55,1.15,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.73,-0.34,0.83,0.13,0.86,-0.37,0.36,-0.43,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False
26527,-0.81,-0.05,0.59,-1.55,1.15,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.37,0.36,-0.42,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
26560,-0.81,-0.05,0.59,-1.55,1.15,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.37,0.36,-0.42,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
26593,-0.81,-0.05,0.59,-1.55,1.15,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.37,0.36,-0.43,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
26627,-0.81,-0.05,0.59,-1.55,1.16,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.36,0.36,-0.43,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
26660,-0.81,-0.05,0.59,-1.55,1.16,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.36,0.35,-0.43,1.05,0.26,-0.64,-0.4,-0.66,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False
26694,-0.81,-0.05,0.59,-1.55,1.16,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.36,0.35,-0.43,1.05,0.26,-0.64,-0.4,-0.65,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
26727,-0.81,-0.05,0.59,-1.55,1.16,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.36,0.35,-0.43,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False
26761,-0.81,-0.05,0.59,-1.55,1.16,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.36,0.35,-0.43,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False
26794,-0.81,-0.05,0.59,-1.55,1.16,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.36,0.36,-0.43,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False
26827,-0.81,-0.05,0.59,-1.55,1.16,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.36,0.36,-0.42,1.05,0.26,-0.64,-0.39,-0.66,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False
26860,-0.81,-0.05,0.59,-1.55,1.16,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.36,0.36,-0.42,1.05,0.26,-0.64,-0.39,-0.67,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False
26894,-0.81,-0.05,0.59,-1.55,1.16,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.36,0.36,-0.43,1.05,0.26,-0.64,-0.39,-0.67,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False
26927,-0.81,-0.05,0.59,-1.55,1.15,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.14,1.24,0.72,-0.34,0.83,0.13,0.86,-0.36,0.36,-0.43,1.05,0.26,-0.64,-0.38,-0.67,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False
