timestamp,gaze_ray_direction_x,gaze_ray_direction_y,gaze_ray_direction_z,gaze_point_x,gaze_point_y,gaze_point_z,on_target,target_name,target_center_x,target_center_y,target_center_z,target_size_x,target_size_y,target_size_z,user_head_pos_x,user_head_pos_y,user_head_pos_z,left_palm_pos_x,left_palm_pos_y,left_palm_pos_z,left_palm_axis_x,left_palm_axis_y,left_palm_axis_z,right_palm_pos_x,right_palm_pos_y,right_palm_pos_z,right_palm_axis_x,right_palm_axis_y,right_palm_axis_z,left_thumb_flex,left_index_flex,left_middle_flex,left_ring_flex,left_pinky_flex,left_thumb_curl,left_index_curl,left_middle_curl,left_ring_curl,left_pinky_curl,right_thumb_flex,right_index_flex,right_middle_flex,right_ring_flex,right_pinky_flex,right_thumb_curl,right_index_curl,right_middle_curl,right_ring_curl,right_pinky_curl
24104,-0.21,-0.39,0.9,-0.17,0.96,1.34,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.96,-0.1,0.28,0.04,0.82,0.28,-0.96,-0.26,-0.13,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
24137,-0.21,-0.39,0.9,-0.17,0.96,1.34,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.96,-0.1,0.28,0.04,0.82,0.28,-0.96,-0.26,-0.13,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
24171,-0.21,-0.39,0.9,-0.17,0.96,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.96,-0.1,0.28,0.04,0.82,0.28,-0.96,-0.26,-0.12,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
24215,-0.2,-0.4,0.9,-0.17,0.96,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.96,-0.1,0.28,0.04,0.82,0.28,-0.96,-0.26,-0.12,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
24258,-0.2,-0.4,0.9,-0.17,0.95,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.96,-0.1,0.28,0.04,0.82,0.28,-0.96,-0.25,-0.12,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
24292,-0.2,-0.4,0.9,-0.17,0.95,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.96,-0.1,0.28,0.04,0.82,0.28,-0.96,-0.25,-0.12,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
24336,-0.18,-0.45,0.87,-0.16,0.91,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.95,-0.1,0.28,0.04,0.82,0.28,-0.96,-0.25,-0.11,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
24381,-0.18,-0.45,0.87,-0.16,0.9,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.96,-0.1,0.28,0.04,0.82,0.28,-0.96,-0.25,-0.11,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
24426,-0.18,-0.45,0.87,-0.16,0.9,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.96,-0.1,0.28,0.04,0.82,0.28,-0.96,-0.26,-0.1,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
24470,-0.18,-0.45,0.88,-0.16,0.91,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.95,-0.1,0.28,0.04,0.83,0.28,-0.96,-0.27,-0.09,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
24504,-0.18,-0.45,0.88,-0.16,0.91,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.95,-0.1,0.28,0.03,0.85,0.29,-0.96,-0.29,-0.06,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24538,-0.18,-0.45,0.88,-0.16,0.91,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.95,-0.1,0.28,0.03,0.87,0.3,-0.94,-0.33,-0.01,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24571,-0.18,-0.44,0.88,-0.16,0.91,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.95,-0.1,0.28,0.02,0.88,0.31,-0.94,-0.35,0.03,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24615,-0.18,-0.44,0.88,-0.16,0.92,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.75,-0.26,0.79,0.15,0.95,-0.09,0.29,0.01,0.9,0.32,-0.93,-0.37,0.07,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24658,-0.18,-0.44,0.88,-0.16,0.92,1.36,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.74,-0.26,0.79,0.15,0.95,-0.09,0.29,-0.0,0.9,0.34,-0.91,-0.4,0.12,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24692,-0.19,-0.44,0.88,-0.16,0.92,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.74,-0.26,0.79,0.15,0.95,-0.09,0.29,-0.01,0.9,0.35,-0.9,-0.41,0.15,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24736,-0.19,-0.44,0.88,-0.17,0.92,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.74,-0.26,0.79,0.15,0.95,-0.1,0.29,-0.01,0.89,0.35,-0.9,-0.4,0.15,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24771,-0.19,-0.44,0.88,-0.17,0.92,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.03,1.22,0.74,-0.26,0.79,0.15,0.95,-0.1,0.29,-0.02,0.89,0.36,-0.91,-0.4,0.13,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24815,-0.19,-0.44,0.88,-0.17,0.91,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.22,0.74,-0.26,0.79,0.15,0.95,-0.11,0.29,-0.03,0.88,0.37,-0.91,-0.39,0.11,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24859,-0.19,-0.44,0.88,-0.17,0.91,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.22,0.74,-0.26,0.79,0.14,0.95,-0.12,0.29,-0.03,0.87,0.37,-0.92,-0.38,0.09,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24904,-0.19,-0.44,0.88,-0.17,0.91,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.22,0.74,-0.26,0.79,0.15,0.95,-0.12,0.29,-0.03,0.87,0.37,-0.93,-0.37,0.07,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
24948,-0.19,-0.44,0.88,-0.17,0.92,1.35,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.22,0.73,-0.26,0.79,0.15,0.95,-0.13,0.28,-0.04,0.86,0.37,-0.93,-0.37,0.05,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
24983,-0.2,-0.44,0.88,-0.17,0.92,1.34,True,Milk Bottle,-0.2,0.91,1.46,0.05,1.08,1.5,-0.04,1.22,0.73,-0.26,0.79,0.14,0.95,-0.13,0.28,-0.04,0.86,0.38,-0.93,-0.36,0.05,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25026,-0.41,-0.36,0.83,-0.58,0.75,1.82,False,None,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,1.22,0.73,-0.26,0.79,0.14,0.95,-0.14,0.28,-0.04,0.86,0.38,-0.93,-0.36,0.05,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25070,-0.66,-0.23,0.72,-2.46,0.37,3.38,False,None,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,1.23,0.73,-0.26,0.79,0.14,0.95,-0.15,0.28,-0.05,0.86,0.37,-0.93,-0.35,0.05,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25104,-0.78,-0.12,0.62,-1.55,1.0,1.93,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.05,1.23,0.73,-0.26,0.79,0.14,0.94,-0.16,0.29,-0.06,0.86,0.37,-0.94,-0.34,0.04,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25138,-0.8,-0.1,0.59,-1.55,1.05,1.83,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.06,1.23,0.73,-0.27,0.79,0.14,0.94,-0.17,0.29,-0.06,0.86,0.37,-0.95,-0.32,0.03,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25171,-0.82,-0.11,0.57,-1.55,1.03,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.06,1.23,0.72,-0.27,0.79,0.14,0.94,-0.18,0.3,-0.08,0.87,0.37,-0.95,-0.3,0.02,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25214,-0.82,-0.11,0.56,-1.55,1.02,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.06,1.23,0.72,-0.27,0.79,0.15,0.93,-0.18,0.31,-0.09,0.88,0.36,-0.96,-0.29,-0.0,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25257,-0.82,-0.12,0.56,-1.55,1.02,1.73,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.07,1.23,0.72,-0.27,0.79,0.15,0.93,-0.17,0.32,-0.09,0.89,0.35,-0.96,-0.28,-0.03,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25292,-0.82,-0.11,0.56,-1.55,1.04,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.07,1.24,0.72,-0.27,0.79,0.15,0.93,-0.16,0.32,-0.1,0.91,0.33,-0.96,-0.27,-0.07,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25336,-0.82,-0.12,0.56,-1.55,1.02,1.73,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.07,1.24,0.72,-0.27,0.79,0.15,0.94,-0.14,0.32,-0.11,0.92,0.32,-0.96,-0.26,-0.11,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25370,-0.81,-0.14,0.57,-1.55,0.99,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.08,1.24,0.71,-0.27,0.79,0.15,0.93,-0.12,0.33,-0.13,0.94,0.31,-0.96,-0.24,-0.15,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25414,-0.8,-0.13,0.59,-1.55,1.0,1.8,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.08,1.24,0.71,-0.27,0.79,0.15,0.93,-0.12,0.35,-0.15,0.95,0.31,-0.95,-0.22,-0.2,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False
25459,-0.79,-0.14,0.6,-1.55,0.99,1.82,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.08,1.24,0.71,-0.27,0.79,0.15,0.92,-0.1,0.37,-0.16,0.96,0.3,-0.94,-0.21,-0.25,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25493,-0.79,-0.14,0.6,-1.55,0.99,1.82,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.08,1.24,0.71,-0.27,0.79,0.15,0.92,-0.09,0.38,-0.18,0.97,0.29,-0.93,-0.21,-0.3,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25537,-0.8,-0.1,0.59,-1.55,1.06,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.09,1.24,0.71,-0.27,0.79,0.15,0.92,-0.07,0.39,-0.19,0.98,0.28,-0.91,-0.21,-0.35,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25571,-0.82,-0.04,0.57,-1.55,1.17,1.73,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.09,1.25,0.71,-0.27,0.79,0.15,0.92,-0.06,0.39,-0.21,1.0,0.27,-0.88,-0.22,-0.42,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25615,-0.82,-0.02,0.57,-1.55,1.21,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.09,1.25,0.71,-0.27,0.79,0.14,0.92,-0.05,0.38,-0.22,1.01,0.27,-0.86,-0.24,-0.44,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25649,-0.82,-0.02,0.57,-1.55,1.21,1.71,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.09,1.25,0.7,-0.27,0.79,0.13,0.92,-0.06,0.39,-0.24,1.02,0.27,-0.84,-0.27,-0.47,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25693,-0.82,-0.01,0.57,-1.55,1.22,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.09,1.25,0.7,-0.27,0.79,0.12,0.91,-0.08,0.4,-0.26,1.03,0.26,-0.82,-0.28,-0.49,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25727,-0.82,-0.01,0.57,-1.55,1.23,1.71,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.25,0.7,-0.27,0.79,0.11,0.9,-0.1,0.41,-0.28,1.04,0.26,-0.8,-0.29,-0.52,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False
25771,-0.82,-0.01,0.57,-1.55,1.24,1.7,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.25,0.7,-0.28,0.79,0.11,0.89,-0.14,0.43,-0.3,1.05,0.25,-0.79,-0.3,-0.54,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False
25805,-0.82,-0.01,0.57,-1.55,1.23,1.71,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.25,0.7,-0.28,0.79,0.1,0.88,-0.18,0.45,-0.32,1.06,0.25,-0.78,-0.31,-0.55,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25838,-0.82,-0.01,0.58,-1.55,1.23,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.25,0.7,-0.28,0.79,0.1,0.86,-0.22,0.46,-0.34,1.07,0.25,-0.77,-0.32,-0.55,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25872,-0.81,-0.02,0.58,-1.55,1.22,1.73,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.25,0.69,-0.29,0.79,0.1,0.84,-0.25,0.48,-0.35,1.07,0.24,-0.77,-0.33,-0.55,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25905,-0.81,-0.02,0.58,-1.55,1.22,1.73,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.25,0.69,-0.29,0.79,0.1,0.83,-0.27,0.48,-0.36,1.07,0.25,-0.77,-0.33,-0.54,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25948,-0.81,-0.02,0.58,-1.55,1.22,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.1,1.25,0.69,-0.29,0.79,0.1,0.83,-0.28,0.48,-0.37,1.07,0.25,-0.77,-0.34,-0.54,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
25982,-0.81,-0.02,0.58,-1.55,1.22,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.25,0.69,-0.29,0.79,0.1,0.83,-0.28,0.48,-0.38,1.07,0.25,-0.76,-0.33,-0.56,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26016,-0.81,-0.01,0.58,-1.55,1.23,1.72,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.25,0.69,-0.29,0.79,0.1,0.84,-0.28,0.47,-0.39,1.07,0.25,-0.74,-0.34,-0.59,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26049,-0.81,-0.02,0.59,-1.55,1.21,1.74,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.25,0.69,-0.29,0.79,0.1,0.84,-0.29,0.46,-0.39,1.07,0.25,-0.73,-0.36,-0.57,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26082,-0.81,-0.02,0.59,-1.55,1.21,1.73,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.25,0.69,-0.29,0.79,0.1,0.84,-0.3,0.45,-0.4,1.07,0.25,-0.74,-0.41,-0.54,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26116,-0.81,-0.02,0.59,-1.55,1.22,1.73,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.25,0.69,-0.29,0.79,0.1,0.84,-0.3,0.45,-0.4,1.07,0.26,-0.74,-0.45,-0.5,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26149,-0.81,-0.02,0.59,-1.55,1.21,1.73,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.25,0.69,-0.29,0.79,0.1,0.84,-0.3,0.44,-0.4,1.07,0.26,-0.74,-0.49,-0.46,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26182,-0.8,-0.03,0.59,-1.55,1.2,1.74,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.29,0.79,0.1,0.85,-0.3,0.44,-0.41,1.06,0.26,-0.73,-0.47,-0.49,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26226,-0.8,-0.03,0.6,-1.55,1.2,1.75,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.29,0.79,0.1,0.85,-0.3,0.44,-0.41,1.05,0.26,-0.72,-0.44,-0.54,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26260,-0.8,-0.03,0.6,-1.55,1.19,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.1,0.85,-0.3,0.43,-0.41,1.05,0.26,-0.7,-0.4,-0.59,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26294,-0.8,-0.04,0.6,-1.55,1.19,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.1,0.85,-0.3,0.43,-0.41,1.05,0.26,-0.7,-0.39,-0.61,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26327,-0.8,-0.04,0.6,-1.55,1.19,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.1,0.85,-0.3,0.42,-0.41,1.05,0.26,-0.7,-0.39,-0.6,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26361,-0.8,-0.04,0.6,-1.55,1.19,1.76,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.29,0.79,0.1,0.85,-0.31,0.43,-0.42,1.05,0.26,-0.7,-0.38,-0.6,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26394,-0.8,-0.03,0.6,-1.55,1.19,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.43,-0.42,1.05,0.26,-0.7,-0.38,-0.6,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26427,-0.8,-0.03,0.61,-1.55,1.19,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.29,0.79,0.09,0.85,-0.31,0.43,-0.41,1.05,0.26,-0.7,-0.38,-0.61,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26460,-0.79,-0.03,0.61,-1.55,1.2,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.29,0.79,0.09,0.85,-0.31,0.43,-0.41,1.05,0.26,-0.71,-0.38,-0.59,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26493,-0.79,-0.03,0.61,-1.55,1.2,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.42,-0.41,1.05,0.26,-0.71,-0.39,-0.58,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26527,-0.79,-0.03,0.61,-1.55,1.2,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.42,-0.41,1.05,0.26,-0.72,-0.4,-0.57,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26560,-0.79,-0.03,0.61,-1.55,1.19,1.77,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.42,-0.41,1.05,0.26,-0.72,-0.4,-0.57,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26594,-0.79,-0.03,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.42,-0.41,1.05,0.26,-0.72,-0.4,-0.56,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26627,-0.79,-0.04,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.42,-0.41,1.05,0.26,-0.72,-0.4,-0.56,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26670,-0.79,-0.04,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.42,-0.41,1.05,0.26,-0.73,-0.4,-0.56,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26704,-0.79,-0.04,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.42,-0.41,1.05,0.26,-0.73,-0.4,-0.56,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26739,-0.79,-0.04,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.43,-0.41,1.05,0.26,-0.73,-0.4,-0.56,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26772,-0.79,-0.04,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.42,-0.41,1.05,0.26,-0.73,-0.4,-0.56,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26805,-0.79,-0.04,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.42,-0.41,1.05,0.26,-0.72,-0.39,-0.57,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26838,-0.79,-0.04,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.43,-0.41,1.05,0.26,-0.72,-0.39,-0.57,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26872,-0.79,-0.03,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.43,-0.41,1.05,0.26,-0.73,-0.39,-0.57,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26905,-0.79,-0.04,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.43,-0.41,1.05,0.26,-0.73,-0.38,-0.57,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26938,-0.79,-0.04,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.12,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.43,-0.41,1.05,0.26,-0.72,-0.39,-0.57,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
26972,-0.79,-0.04,0.61,-1.55,1.19,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.43,-0.41,1.05,0.26,-0.72,-0.39,-0.57,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
27005,-0.79,-0.04,0.61,-1.55,1.18,1.78,True,Refrigerator,-1.94,0.92,1.8,-1.23,1.85,1.08,-0.11,1.25,0.68,-0.28,0.79,0.09,0.85,-0.31,0.43,-0.41,1.05,0.26,-0.72,-0.39,-0.58,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
